OBJECTID,ID,INDEX_PARC,NOM,ARROND,TYPE
1164,073-0095-76-S1,0482-000,Soccer sous-terrain à 7,Mercier-Hochelaga-Maisonneuve,Sportif
1165,004-0251,0162-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1166,055-0061,2559-000,Piscine extérieure,Montréal-Nord,Récréatif
1167,052-0109,0679-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1168,004-0330,1004-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1169,065-0016,0256-000,Patinoire 4 saisons,Le Sud-Ouest,Récréatif
1170,003-0185,0251-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
1171,003-0180,2620-000,Aire de jeu 18 mois à 5 ans,Outremont,Aire de jeu - enfant
1172,004-0116,0197-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1173,016-0149,2001-000,Balle,Anjou,Sportif
1174,012-0020,0160-000,Aire d'entraînement pour adultes,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1175,076-0138,2001-000,Soccer à 7,Anjou,Sportif
1176,071-0038,2684-000,Sentier pédestre,Pierrefonds-Roxboro,Plein air
1177,005-0027,2459-000,Aire de jeu combiné,LaSalle,Aire de jeu - enfant
1178,013-0027,0179-000,Aire d'exercice canin,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1179,003-0434, ,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
1180,056-0003,0029-000,Piste cyclable,Ahuntsic-Cartierville,Plein air
1181,073-0080, ,Soccer à 11,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1182,072-0029,2560-000,Anneau / Rond de glace,Montréal-Nord,Loisirs et détente
1183,004-0244,0140-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1184,013-0013,0202-000,Aire d'exercice canin,Rosemont-La Petite-Patrie,Loisirs et détente
1185,089-0050, ,Volleyball de plage,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1186,004-0012,2804-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
1187,052-0105,0700-000,Patinoire avec bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1188,076-0105,0923-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1189,009-0039,0351-000,Aire de pique-nique,Le Sud-Ouest,Plein air
1190,004-0288,2454-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
1191,052-0067,2710-000,Patinoire avec bandes,Pierrefonds-Roxboro,Récréatif
1192,072-0024,2469-000,Anneau / Rond de glace,LaSalle,Loisirs et détente
1193,012-0052,2854-000,Aire d'entraînement pour adultes,Saint-Léonard,Loisirs et détente
1194,013-0006,2805-000,Aire d'exercice canin,Saint-Laurent,Loisirs et détente
1195,070-0010,2403-000,Sentier de ski de fond,Lachine,Plein air
1196,076-0051,,Soccer à 7,Pierrefonds-Roxboro,Sportif
1197,055-0069,2010-000,Piscine extérieure,Anjou,Récréatif
1198,042-0092,2453-000,Jeux d'eau,LaSalle,Récréatif
1199,013-0024,0160-000,Aire d'exercice canin,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1200,043-0001,2414-000,Marina,Lachine,Plein air
1201,050-0020,0413-000,Pataugeoire,Ahuntsic-Cartierville,Récréatif
1202,076-0003,2826-000,Soccer à 7,Saint-Laurent,Sportif
1203,005-0035,2870-000,Aire de jeu combiné,Saint-Léonard,Aire de jeu - enfant
1204,072-0005,2815-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
1205,004-0018,2811-000,Aire de jeu  5 à 12 ans,Saint-Laurent,Aire de jeu - enfant
1206,073-0070,2469-000,Soccer à 11,LaSalle,Sportif
1207,052-0038,2398-000,Patinoire avec bandes,Lachine,Récréatif
1208,075-0016,2430-006,Soccer à 4-5,Lachine,Sportif
1209,053-0032,0946-000,Patinoire sans bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
1210,003-0325,2442-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
1211,020-0004,0225-000,Belvédère,Ville-Marie,Loisirs et détente
1212,003-0154,1071-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
1213,004-0104,0210-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1214,075-0005,0035-000,Soccer à 4-5,Ahuntsic-Cartierville,Sportif
1215,095-0048,0509-000,Pétanque,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1216,003-0095,1024-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1217,031-0016,2859-000,Étang / lac,Saint-Léonard,Plein air
1218,003-0066,0649-000,Aire de jeu 18 mois à 5 ans,Le Plateau-Mont-Royal,Aire de jeu - enfant
1219,081-0060,2921-00,Tennis,Verdun,Sportif
1220,013-0012,2431-000,Aire d'exercice canin,Lachine,Loisirs et détente
1221,081-0073,0290-000,Tennis,Le Sud-Ouest,Sportif
1222,063-0009,2907-000,Quai,Verdun,Plein air
1223,002-0016,0085-000,Aire de glissade,Rosemont-La Petite-Patrie,Loisirs et détente
1224,004-0345,0718-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1225,003-0071,0412-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1226,074-0001, ,Soccer / Football,Saint-Laurent,Sportif
1227,004-0413,0495-000,Aire de jeu  5 à 12 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
1228,052-0017,0236-000,Patinoire avec bandes,Le Plateau-Mont-Royal,Récréatif
1229,073-0108,2855-000,Soccer à 11,Saint-Léonard,Sportif
1230,073-0085,0679-000,Soccer à 11,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1231,076-0072, ,Soccer à 7,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
1232,075-0030,2722-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
1233,003-0212,2721-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1234,076-0053,,Soccer à 7,Pierrefonds-Roxboro,Sportif
1235,075-0010,2430-003,Soccer à 4-5,Lachine,Sportif
1236,076-0113,0983-000,Soccer à 7,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1237,075-0023,0950-001,Soccer à 4-5,Villeray-Saint-Michel-Parc-Extension,Sportif
1238,003-0280,0172-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1239,050-0006,2797-000,Pataugeoire,Saint-Laurent,Récréatif
1240,020-0006,1053-000,Belvédère,Ville-Marie,Loisirs et détente
1241,074-0008,2430-002,Soccer / Football,Lachine,Sportif
1242,003-0242,2692-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1243,089-0051,2559-000,Volleyball de plage,Montréal-Nord,Récréatif
1244,053-0072,0700-000,Patinoire sans bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1245,004-0070,0425-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1246,003-0248,2364-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
1247,076-0055,2693-000,Soccer à 7,Pierrefonds-Roxboro,Sportif
1248,053-0066,0348-000,Patinoire sans bandes,Le Sud-Ouest,Récréatif
1249,013-0036,0256-000,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
1250,053-0046,2660-000,Patinoire sans bandes,Pierrefonds-Roxboro,Récréatif
1251,055-0017,2398-000,Piscine extérieure,Lachine,Récréatif
1252,042-0019,0336-000,Jeux d'eau,Le Plateau-Mont-Royal,Récréatif
1253,073-0019,2391-000,Soccer à 11,Lachine,Sportif
1254,003-0101,2419-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
1255,018-0083,0166-000,Basketball,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
1256,053-0043, ,Patinoire sans bandes,Ville-Marie,Récréatif
1257,073-0024, ,Soccer à 11,Lachine,Sportif
1258,076-0021,2430-004,Soccer à 7,Lachine,Sportif
1259,003-0445,2563-000,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
1260,042-0059,2357-000,Jeux d'eau,L'Île-Bizard-Sainte-Geneviève,Récréatif
1261,058-0010,1860-013,Piste d'athlétisme (400m) et équipements,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
1262,072-0011,2816-000,Anneau / Rond de glace,Saint-Laurent,Loisirs et détente
1263,050-0079,0492-000,Pataugeoire,Mercier-Hochelaga-Maisonneuve,Récréatif
1264,016-0113,0345-000,Balle,Le Sud-Ouest,Sportif
1265,003-0320,2919-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
1266,048-0005,0110-000,Palet,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
1267,075-0032,2722-000,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
1268,003-0120,0241-000,Aire de jeu 18 mois à 5 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1269,053-0045,0909-000,Patinoire sans bandes,Ville-Marie,Récréatif
1270,085-0001,9502-000,Traversier,L'Île-Bizard-Sainte-Geneviève,Plein air
1271,076-0137,0088-000,Soccer à 7,Mercier-Hochelaga-Maisonneuve,Sportif
1272,021-0045,0482-000,Bocce,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
1273,016-0040,2398-000,Balle,Lachine,Sportif
1274,003-0085,0020-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1275,004-0117,0127-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1276,003-0081,0002-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1277,086-0001,1806-117,Tyrolienne,Ville-Marie,Plein air
1278,004-0359,0866-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1279,022-0005,2858-000,Boisé,Saint-Léonard,Plein air
1280,095-0081,0077-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
1281,003-0203,2653-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1282,003-0424,0921-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1283,052-0119,0059-000,Patinoire avec bandes,Mercier-Hochelaga-Maisonneuve,Récréatif
1284,053-0070,0961-000,Patinoire sans bandes,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1285,016-0118,0961-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1286,063-0017,0121-000,Quai,Mercier-Hochelaga-Maisonneuve,Plein air
1287,032-0018,0088-000,Fer / Galet,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
1288,052-0083,0158-000,Patinoire avec bandes,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
1289,052-0046,0219-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
1290,016-0005,2808-000,Balle,Saint-Laurent,Sportif
1291,042-0109,0687-000,Jeux d'eau,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1292,003-0112,2424-000,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
1293,021-0004,0025-000,Bocce,Ahuntsic-Cartierville,Loisirs et détente
1294,095-0067,0679-000,Pétanque,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
1295,003-0418,1106-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1296,069-0006,9502-000,Sentier de raquette,L'Île-Bizard-Sainte-Geneviève,Plein air
1297,003-0426,0695-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1298,055-0007,2807-000,Piscine extérieure,Saint-Laurent,Récréatif
1299,003-0073,0459-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1300,009-0022,9503-000,Aire de pique-nique,Pierrefonds-Roxboro,Plein air
1301,099-0001,1273-000,Patinoire d'improvisation,Rosemont-La Petite-Patrie,Loisirs et détente
1302,073-0058, ,Soccer à 11,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
1303,052-0012,3814-000,Patinoire avec bandes,Saint-Laurent,Récréatif
1304,004-0444,2853-000,Aire de jeu  5 à 12 ans,Saint-Léonard,Aire de jeu - enfant
1305,004-0161,0908-000,Aire de jeu  5 à 12 ans,Ville-Marie,Aire de jeu - enfant
1306,003-0213,2722-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1307,018-0059,0908-000,Basketball,Ville-Marie,Récréatif
1308,001-0022,2007-000,Abri soleil,Anjou,Plein air
1309,076-0159,2812-000,Soccer à 7,Saint-Laurent,Sportif
1310,004-0114,0219-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1311,003-0383,0961-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1312,016-0116,0376-000,Balle,Le Sud-Ouest,Sportif
1313,032-0010,0260-002,Fer / Galet,Le Sud-Ouest,Loisirs et détente
1314,018-0062,0043-000,Basketball,Ville-Marie,Récréatif
1315,013-0034,0364-000,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
1316,075-0059,0875-000,Soccer à 4-5,Le Sud-Ouest,Sportif
1317,012-0018,0170-000,Aire d'entraînement pour adultes,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1318,052-0052,0401-000,Patinoire avec bandes,Villeray-Saint-Michel-Parc-Extension,Récréatif
1319,016-0046,0209-000,Balle,Rosemont-La Petite-Patrie,Sportif
1320,004-0343,0978-000,Aire de jeu  5 à 12 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1321,042-0083,2912-000,Jeux d'eau,Verdun,Récréatif
1322,028-0001,0459-000,Croquet,Ahuntsic-Cartierville,Récréatif
1323,048-0001,2451-000,Palet,LaSalle,Loisirs et détente
1324,050-0032,0219-000,Pataugeoire,Rosemont-La Petite-Patrie,Récréatif
1325,072-0022,2919-000,Anneau / Rond de glace,Verdun,Loisirs et détente
1326,003-0025,2817-000,Aire de jeu 18 mois à 5 ans,Saint-Laurent,Aire de jeu - enfant
1327,048-0003,2454-000,Palet,LaSalle,Loisirs et détente
1328,018-0086,2893-000,Basketball,Verdun,Récréatif
1329,016-0092,0172-000,Balle,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
1330,052-0131,2853-000,Patinoire avec bandes,Saint-Léonard,Récréatif
1331,003-0163,0952-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
1332,063-0006,8520-000,Quai,Lachine,Plein air
1333,016-0153,2011-000,Balle,Anjou,Sportif
1334,004-0084,0013-000,Aire de jeu  5 à 12 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1335,003-0278,0509-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1336,003-0290,0139-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1337,071-0033,1810-200,Sentier pédestre,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
1338,004-0193,2719-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1339,052-0101,0376-000,Patinoire avec bandes,Le Sud-Ouest,Récréatif
1340,004-0247,0161-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1341,073-0025,0209-000,Soccer à 11,Rosemont-La Petite-Patrie,Sportif
1342,072-0019,2656-000,Anneau / Rond de glace,Pierrefonds-Roxboro,Loisirs et détente
1343,042-0042,0407-000,Jeux d'eau,Villeray-Saint-Michel-Parc-Extension,Récréatif
1344,064-0003,2403-000,Rampe de mise à l'eau / descente de bateaux,Lachine,Plein air
1345,003-0315,2930-000,Aire de jeu 18 mois à 5 ans,Verdun,Aire de jeu - enfant
1346,004-0249,0139-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1347,076-0156,2855-000,Soccer à 7,Saint-Léonard,Sportif
1348,003-0093,0011-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1349,016-0119,0961-000,Balle,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1350,094-0001,1806-117,Hébertisme urbain,Ville-Marie,Récréatif
1351,004-0393, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
1352,052-0123, ,Patinoire avec bandes,Anjou,Récréatif
1353,003-0187,0225-000,Aire de jeu 18 mois à 5 ans,Ville-Marie,Aire de jeu - enfant
1354,018-0022,0004-000,Basketball,Ahuntsic-Cartierville,Récréatif
1355,003-0336,2475-001,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
1356,076-0080,2442-000,Soccer à 7,LaSalle,Sportif
1357,018-0096,2464-000,Basketball,LaSalle,Récréatif
1358,100-0004,0341-000,Sentier multifonctionnel,Le Sud-Ouest,Plein air
1359,012-0045,2662-000,Aire d'entraînement pour adultes,Pierrefonds-Roxboro,Loisirs et détente
1360,020-0020,1188-000,Belvédère,Rivière-des-Prairies-Pointe-aux-Trembles,Loisirs et détente
1361,003-0339,2460-000,Aire de jeu 18 mois à 5 ans,LaSalle,Aire de jeu - enfant
1362,009-0030,0157-000,Aire de pique-nique,Côte-des-Neiges-Notre-Dame-de-Grâce,Plein air
1363,004-0396, ,Aire de jeu  5 à 12 ans,Montréal-Nord,Aire de jeu - enfant
1364,003-0369,0345-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
1365,003-0147,0936-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
1366,003-0097,2430-001,Aire de jeu 18 mois à 5 ans,Lachine,Aire de jeu - enfant
1367,020-0017,2922-000,Belvédère,Verdun,Loisirs et détente
1368,004-0317,0518-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
1369,050-0047,2663-000,Pataugeoire,Pierrefonds-Roxboro,Récréatif
1370,021-0063,0211-000,Bocce,Rosemont-La Petite-Patrie,Loisirs et détente
1371,021-0033,0345-000,Bocce,Le Sud-Ouest,Loisirs et détente
1372,052-0043,0209-000,Patinoire avec bandes,Rosemont-La Petite-Patrie,Récréatif
1373,055-0051,2468-000,Piscine extérieure,LaSalle,Récréatif
1374,003-0459,0188-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
1375,042-0066,0138-000,Jeux d'eau,Côte-des-Neiges-Notre-Dame-de-Grâce,Récréatif
1376,095-0093,2009-000,Pétanque,Anjou,Loisirs et détente
1377,048-0014,0411-000,Palet,Ahuntsic-Cartierville,Loisirs et détente
1378,003-0230,2679-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1379,053-0044,0225-000,Patinoire sans bandes,Ville-Marie,Récréatif
1380,016-0112,0260-002,Balle,Le Sud-Ouest,Sportif
1381,004-0205,2679-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1382,003-0432, ,Aire de jeu 18 mois à 5 ans,Montréal-Nord,Aire de jeu - enfant
1383,004-0188,2722-000,Aire de jeu  5 à 12 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1384,013-0035,0345-000,Aire d'exercice canin,Le Sud-Ouest,Loisirs et détente
1385,053-0063,2944-000,Patinoire sans bandes,Verdun,Récréatif
1386,009-0013,1257-000,Aire de pique-nique,Ville-Marie,Plein air
1387,004-0313,1078-000,Aire de jeu  5 à 12 ans,Le Sud-Ouest,Aire de jeu - enfant
1388,049-0021,2462-000,Pastille - Basketball,LaSalle,Récréatif
1389,055-0028,0391-000,Piscine extérieure,Ville-Marie,Récréatif
1390,017-0001,0256-000,Balle au mur,Le Sud-Ouest,Récréatif
1391,055-0043,2904-000,Piscine extérieure,Verdun,Récréatif
1392,028-0010,0088-000,Croquet,Mercier-Hochelaga-Maisonneuve,Récréatif
1393,031-0011,0391-000,Étang / lac,Ville-Marie,Plein air
1394,081-0078,4107-002,Tennis,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1395,004-0285,2450-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
1396,081-0053,0161-000,Tennis,Côte-des-Neiges-Notre-Dame-de-Grâce,Sportif
1397,003-0143,0948-000,Aire de jeu 18 mois à 5 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
1398,003-0075,0023-000,Aire de jeu 18 mois à 5 ans,Ahuntsic-Cartierville,Aire de jeu - enfant
1399,021-0029,0173-000,Bocce,Côte-des-Neiges-Notre-Dame-de-Grâce,Loisirs et détente
1400,004-0096,2394-000,Aire de jeu  5 à 12 ans,Lachine,Aire de jeu - enfant
1401,071-0051,2448-000,Sentier pédestre,LaSalle,Plein air
1402,050-0035,0936-000,Pataugeoire,Villeray-Saint-Michel-Parc-Extension,Récréatif
1403,071-0009,9541-000,Sentier pédestre,Ahuntsic-Cartierville,Plein air
1404,042-0136,2851-000,Jeux d'eau,Saint-Léonard,Récréatif
1405,010-0023,0725-000,Aire de planche à roulette,Rivière-des-Prairies-Pointe-aux-Trembles,Récréatif
1406,010-0001,2812-000,Aire de planche à roulette,Saint-Laurent,Récréatif
1407,045-0006,0952-000,Multisport,Villeray-Saint-Michel-Parc-Extension,Sportif
1408,009-0041,9562-000,Aire de pique-nique,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
1409,003-0466,0094-000,Aire de jeu 18 mois à 5 ans,Mercier-Hochelaga-Maisonneuve,Aire de jeu - enfant
1410,003-0394,1156-000,Aire de jeu 18 mois à 5 ans,Rivière-des-Prairies-Pointe-aux-Trembles,Aire de jeu - enfant
1411,018-0015,3814-000,Basketball,Saint-Laurent,Récréatif
1412,003-0261,2371-000,Aire de jeu 18 mois à 5 ans,L'Île-Bizard-Sainte-Geneviève,Aire de jeu - enfant
1413,004-0231,0146-000,Aire de jeu  5 à 12 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1414,004-0147,0938-000,Aire de jeu  5 à 12 ans,Villeray-Saint-Michel-Parc-Extension,Aire de jeu - enfant
1415,004-0282,2444-000,Aire de jeu  5 à 12 ans,LaSalle,Aire de jeu - enfant
1416,095-0026,0212-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
1417,042-0006,2806-000,Jeux d'eau,Saint-Laurent,Récréatif
1418,003-0356,0276-000,Aire de jeu 18 mois à 5 ans,Le Sud-Ouest,Aire de jeu - enfant
1419,003-0244,2714-000,Aire de jeu 18 mois à 5 ans,Pierrefonds-Roxboro,Aire de jeu - enfant
1420,042-0129,0098-000,Jeux d'eau,Mercier-Hochelaga-Maisonneuve,Récréatif
1421,070-0030,9562-000,Sentier de ski de fond,Rivière-des-Prairies-Pointe-aux-Trembles,Plein air
1422,027-0002,1820-001,Cricket,Verdun,Sportif
1423,075-0036,2700-005,Soccer à 4-5,Pierrefonds-Roxboro,Sportif
1424,003-0287,0173-000,Aire de jeu 18 mois à 5 ans,Côte-des-Neiges-Notre-Dame-de-Grâce,Aire de jeu - enfant
1425,016-0062,0401-000,Balle,Villeray-Saint-Michel-Parc-Extension,Sportif
1426,049-0007,0012-000,Pastille - Basketball,Ahuntsic-Cartierville,Récréatif
1427,012-0003,3814-000,Aire d'entraînement pour adultes,Saint-Laurent,Loisirs et détente
1428,003-0506,2859-000,Aire de jeu 18 mois à 5 ans,Saint-Léonard,Aire de jeu - enfant
1429,051-0005,0004-000,Patinoire réfrigérée / Basketball,Ahuntsic-Cartierville,Récréatif
1430,043-0002,8520-000,Marina,Lachine,Plein air
1431,018-0043,0941-000,Basketball,Villeray-Saint-Michel-Parc-Extension,Récréatif
1432,095-0037,0187-000,Pétanque,Rosemont-La Petite-Patrie,Loisirs et détente
1433,004-0112,0879-000,Aire de jeu  5 à 12 ans,Rosemont-La Petite-Patrie,Aire de jeu - enfant
1434,073-0082,0699-000,Soccer à 11,Rivière-des-Prairies-Pointe-aux-Trembles,Sportif
1435,095-0077,0057-000,Pétanque,Mercier-Hochelaga-Maisonneuve,Loisirs et détente
